Mesto,Časť_mesta,Ulica,Súp._č.,Orient._č.,Popis,Rok_dokonč.,Vyrad.,Adresa,PSČ,Obývateľná,Mestská_oblasť,Index_domu,Kult._pam.,Mest._pam._rezervácia,Názov_pamiatky,Číslo_v_ústred._zozn._kult._pam.,Dátum_účinnosti_adresy_od,Typ_pamiatky,ID_druhu_stavby_podľa_katastra_nehnuteľností
Prešov,Prešov,Medvedia, 8175 ,  26      ,rekreačný dom,2005,Nie,Medvedia 8175/26,08001,Áno,Obvod II. - Sídlisko II.,37753474,Nie,Nie,,,,,19
Prešov,Prešov,Medvedia,10775 ,  27      ,rodinný dom,1995,Nie,Medvedia 10775/27,08001,Nie,Obvod II. - Sídlisko II.,5407015383,Nie,Nie,,,,,10
Prešov,Prešov,Medvedia,14899 ,  30      ,rekreačná chata,2018,Nie,Medvedia 14899/30,08001,Áno,Obvod II. - Sídlisko II.,7101751668,Nie,Nie,,,10.07.2018,,19
Prešov,Prešov,Medvedia, 9037 ,,záhradkárska chata,1977,Nie,Medvedia súp. č. 9037,08001,Nie,Obvod II. - Sídlisko II.,25381774,Nie,Nie,,,,,19
Prešov,Prešov,Medzinárodného dňa žien, 7581 ,   1      ,bytový dom,1960,Nie,Medzinárodného dňa žien 7581/1,08001,Áno,Obvod IV. - stred mesta,25552791,Nie,Nie,,,,,9
Prešov,Prešov,Medzinárodného dňa žien, 7580 ,   2      ,bytový dom,1960,Nie,Medzinárodného dňa žien 7580/2,08001,Áno,Obvod IV. - stred mesta,25552802,Nie,Nie,,,,,9
Prešov,Prešov,Medzinárodného dňa žien, 3950 ,   3      ,bytový dom,1960,Nie,Medzinárodného dňa žien 3950/3,08001,Áno,Obvod IV. - stred mesta,25552813,Nie,Nie,,,,,9
Prešov,Prešov,Metodova, 3337 ,   1      ,cirkevná budova - meštiansky dom,1890,Nie,Metodova 3337/1,08001,Áno,Obvod IV. - stred mesta,25545278,Áno,Nie,Dom meštiansky,10212/0,,meštiansky dom,17
Prešov,Prešov,Metodova, 7279 ,   2      ,bývalý meštiansky dom,1850,Nie,Metodova 7279/2,08001,Áno,Obvod IV. - stred mesta,5407014382,Nie,Nie,,,,,9
Prešov,Prešov,Metodova, 7793 ,   2A     ,prevádzková budova,,Nie,Metodova 7793/2A,08001,Nie,Obvod IV. - stred mesta,6701004101,Nie,Nie,,,,,14
Prešov,Prešov,Metodova, 3338 ,   3      ,prevádzková budova - meštiansky dom,1890,Nie,Metodova 3338/3,08001,Áno,Obvod IV. - stred mesta,25545289,Áno,Nie,Dom meštiansky,10213/0,,meštiansky dom,22
Prešov,Prešov,Metodova, 3339 ,   5      ,rodinný dom - meštiansky,1866,Nie,Metodova 3339/5,08001,Áno,Obvod IV. - stred mesta,2554529A,Áno,Nie,Dom meštiansky,3332/0,,meštiansky dom,10
Prešov,Prešov,Metodova,15261 ,   6      ,polyfunkčná budova s bytom,2020,Nie,Metodova 15261/6,08001,Áno,Obvod IV. - stred mesta,7102283353,Nie,Nie,,,24.09.2020,,22
Prešov,Prešov,Metodova, 3329 ,   8      ,meštiansky dom,1619,Nie,Metodova 3329/8,08001,Áno,Obvod IV. - stred mesta,25545190,Áno,Nie,Dom meštiansky,10626/0,,meštiansky dom,10
Prešov,Prešov,Metodova, 3341 ,   9      ,rodinný dom - meštiansky,,Nie,Metodova 3341/9,08001,Áno,Obvod IV. - stred mesta,25545311,Áno,Nie,Dom meštiansky,3334/0,,meštiansky dom,10
Prešov,Prešov,Metodova, 3330 ,  10      ,meštiansky dom,1897,Nie,Metodova 3330/10,08001,Áno,Obvod IV. - stred mesta,25545201,Áno,Nie,Dom meštiansky,3335/0,,meštiansky dom,10
Prešov,Prešov,Metodova, 3342 ,  11      ,rodinný dom,1936,Nie,Metodova 3342/11,08001,Áno,Obvod IV. - stred mesta,25545322,Nie,Nie,,,,,10
Prešov,Prešov,Metodova, 3331 ,  12      ,rodinný dom - meštiansky,,Nie,Metodova 3331/12,08001,Áno,Obvod IV. - stred mesta,25545212,Áno,Nie,Dom meštiansky,3336/0,,meštiansky dom,10
Prešov,Prešov,Metodova, 3343 ,  13      ,rodinný dom,,Nie,Metodova 3343/13,08001,Áno,Obvod IV. - stred mesta,25545333,Nie,Nie,,,,,10
Prešov,Prešov,Metodova, 3332 ,  14      ,rodinný dom s dvoma bytovými jednotkami,2009,Nie,Metodova 3332/14,08001,Áno,Obvod IV. - stred mesta,25545223,Nie,Nie,,,,,
Prešov,Prešov,Metodova,12838 ,  14A     ,rodinný dom,1900,Nie,Metodova 12838/14A,08001,Áno,Obvod IV. - stred mesta,7000450600,Nie,Nie,,,,,10
Prešov,Prešov,Metodova, 3332 ,  14B     ,rodinný dom s dvoma bytovými jednotkami,2009,Nie,Metodova 3332/14B,08001,Áno,Obvod IV. - stred mesta,7102189226,Nie,Nie,,,,,
Prešov,Prešov,Metodova, 3344 ,  15      ,meštiansky dom,1920,Nie,Metodova 3344/15,08001,Áno,Obvod IV. - stred mesta,25545344,Áno,Nie,Dom meštiansky,3337/0,,meštiansky dom,10
Prešov,Prešov,Metodova, 3333 ,  16      ,rodinný dom,1947,Nie,Metodova 3333/16,08001,Áno,Obvod IV. - stred mesta,25545234,Nie,Nie,,,,,10
Prešov,Prešov,Metodova,14650 ,  16A     ,rodinný dom,1947,Nie,Metodova 14650/16A,08001,Nie,Obvod IV. - stred mesta,710132840A,Nie,Nie,,,30.11.2016,,10
Prešov,Prešov,Metodova, 3345 ,  17      ,rodinný dom,,Nie,Metodova 3345/17,08001,Áno,Obvod IV. - stred mesta,25545355,Áno,Nie,Dom bytový,3338/0,,dom bytový,10
Prešov,Prešov,Metodova,13003 ,  17A     ,rodinný dom,1901,Nie,Metodova 13003/17A,08001,Áno,Obvod IV. - stred mesta,7000601608,Nie,Nie,,,,,10
Prešov,Prešov,Metodova, 3334 ,  18      ,rodinný dom,,Nie,Metodova 3334/18,08001,Áno,Obvod IV. - stred mesta,25545245,Nie,Nie,,,,,10
Prešov,Prešov,Metodova, 3335 ,  20      ,obchodná  budova,1935,Nie,Metodova 3335/20,08001,Nie,Obvod IV. - stred mesta,25545256,Nie,Nie,,,,,14
Prešov,Prešov,Metodova, 3336 ,  22      ,rodinný dom,,Nie,Metodova 3336/22,08001,Áno,Obvod IV. - stred mesta,25545267,Nie,Nie,,,,,10
Prešov,Prešov,Metodova,12724 ,,sklad a garáže,1995,Nie,Metodova súp. č. 12724,08001,Nie,Obvod IV. - stred mesta,7000363326,Nie,Nie,,,,,7
Prešov,Prešov,Mičurinova, 3421 ,   1      ,rodinný dom,1976,Nie,Mičurinova 3421/1,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25546158,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3436 ,   2      ,rodinný dom,1962,Nie,Mičurinova 3436/2,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545619,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3422 ,   3      ,rodinný dom,,Nie,Mičurinova 3422/3,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25546169,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3437 ,   4      ,rodinný dom,1959,Nie,Mičurinova 3437/4,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545630,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3423 ,   5      ,rodinný dom,1959,Nie,Mičurinova 3423/5,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2554617A,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3438 ,   6      ,rodinný dom,1960,Nie,Mičurinova 3438/6,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545641,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3424 ,   7      ,rodinný dom,1959,Nie,Mičurinova 3424/7,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545498,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3439 ,   8      ,rodinný dom,1971,Nie,Mičurinova 3439/8,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545652,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3425 ,   9      ,rodinný dom,,Nie,Mičurinova 3425/9,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545509,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3440 ,  10      ,rodinný dom,,Nie,Mičurinova 3440/10,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545663,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3426 ,  11      ,rodinný dom,1957,Nie,Mičurinova 3426/11,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2554551A,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3441 ,  12      ,rodinný dom,1969,Nie,Mičurinova 3441/12,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545674,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3427 ,  13      ,rodinný dom,,Nie,Mičurinova 3427/13,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545520,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3442 ,  14      ,rodinný dom,1967,Nie,Mičurinova 3442/14,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545685,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 7083 ,  14A     ,rodinný dom,1990,Nie,Mičurinova 7083/14A,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,5407002546,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3428 ,  15      ,rodinný dom,1960,Nie,Mičurinova 3428/15,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545531,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova,15539 ,  15A     ,rodinný dom,2022,Nie,Mičurinova 15539/15A,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7102642877,Nie,Nie,,,31.01.2022,,10
Prešov,Prešov,Mičurinova, 3443 ,  16      ,rodinný dom,,Nie,Mičurinova 3443/16,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545696,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3429 ,  17      ,rodinný dom,,Nie,Mičurinova 3429/17,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545542,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova,13344 ,  18      ,rodinný dom,2008,Nie,Mičurinova 13344/18,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000869040,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3430 ,  19      ,rodinný dom,1963,Nie,Mičurinova 3430/19,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545553,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3445 ,  20      ,rodinný dom,,Nie,Mičurinova 3445/20,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545718,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3431 ,  21      ,rodinný dom,,Nie,Mičurinova 3431/21,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545564,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova,13033 ,  21A     ,rodinný dom,2007,Nie,Mičurinova 13033/21A,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000627942,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova,14439 ,  21B     ,rodinný dom,2015,Nie,Mičurinova 14439/21B,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7002087246,Nie,Nie,,,10.04.2015,,10
Prešov,Prešov,Mičurinova, 3446 ,  22      ,rodinný dom,,Nie,Mičurinova 3446/22,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545729,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3432 ,  23      ,rodinný dom,,Nie,Mičurinova 3432/23,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545575,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3447 ,  24      ,rodinný dom,1964,Nie,Mičurinova 3447/24,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,2554573A,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3433 ,  25      ,rodinný dom,1977,Nie,Mičurinova 3433/25,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545586,Nie,Nie,,,05.04.2011,,10
Prešov,Prešov,Mičurinova, 3448 ,  26      ,rodinný dom,,Nie,Mičurinova 3448/26,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545740,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3434 ,  27      ,rodinný dom,1977,Nie,Mičurinova 3434/27,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545597,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3449 ,  28      ,rodinný dom,1969,Nie,Mičurinova 3449/28,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545762,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3435 ,  29      ,rodinný dom,1970,Nie,Mičurinova 3435/29,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545608,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 3450 ,  30      ,"bytový dom, 4 bytové jednotky",1966,Nie,Mičurinova 3450/30,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,25545784,Nie,Nie,,,,,9
Prešov,Prešov,Mičurinova,15477 ,  31      ,rodinný dom,2021,Nie,Mičurinova 15477/31,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7102562071,Nie,Nie,,,11.10.2021,,10
Prešov,Prešov,Mičurinova,12903 ,  32      ,rodinný dom,2006,Nie,Mičurinova 12903/32,08001,Áno,Obvod III. - smer na Sabinov a Nižná Šebastová,7000515929,Nie,Nie,,,,,10
Prešov,Prešov,Mičurinova, 6396 ,,neurčená,,Nie,Mičurinova súp. č. 6396,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,6701013880,Nie,Nie,,,,,20
Prešov,Prešov,Mičurinova, 8261 ,,garáž,1997,Nie,Mičurinova súp. č. 8261,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,6701011570,Nie,Nie,,,,,7
Prešov,Prešov,Mičurinova,13719 ,,garáž,1965,Nie,Mičurinova súp. č. 13719,08001,Nie,Obvod III. - smer na Sabinov a Nižná Šebastová,7001172607,Nie,Nie,,,,,7
Prešov,Prešov,Mirka Nešpora, 4875 ,   1      ,bytový dom,1973,Nie,Mirka Nešpora 4875/1,08001,Áno,Obvod I.  - Sídlisko III.,25568367,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4887 ,   2      ,základná škola,1987,Nie,Mirka Nešpora 4887/2,08001,Nie,Obvod I.  - Sídlisko III.,25568686,Nie,Nie,,,,,11
Prešov,Prešov,Mirka Nešpora,15170 ,   2A     ,klubovňa,2019,Nie,Mirka Nešpora 15170/2A,08001,Nie,Obvod I.  - Sídlisko III.,7102112545,Nie,Nie,,,28.01.2020,,19
Prešov,Prešov,Mirka Nešpora, 4875 ,   3      ,bytový dom,1973,Nie,Mirka Nešpora 4875/3,08001,Áno,Obvod I.  - Sídlisko III.,25568378,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,   4      ,bytový dom,,Nie,Mirka Nešpora 4888/4,08001,Áno,Obvod I.  - Sídlisko III.,25568697,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4875 ,   5      ,bytový dom,1973,Nie,Mirka Nešpora 4875/5,08001,Áno,Obvod I.  - Sídlisko III.,25568389,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,   6      ,bytový dom,,Nie,Mirka Nešpora 4888/6,08001,Áno,Obvod I.  - Sídlisko III.,25568708,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 7684 ,   6A     ,kotolňa,1975,Nie,Mirka Nešpora 7684/6A,08001,Nie,Obvod I.  - Sídlisko III.,6701000152,Nie,Nie,,,,,18
Prešov,Prešov,Mirka Nešpora, 4876 ,   7      ,bytový dom,1973,Nie,Mirka Nešpora 4876/7,08001,Áno,Obvod I.  - Sídlisko III.,2556839A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,   8      ,bytový dom,,Nie,Mirka Nešpora 4888/8,08001,Áno,Obvod I.  - Sídlisko III.,25568719,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4876 ,   9      ,bytový dom,1973,Nie,Mirka Nešpora 4876/9,08001,Áno,Obvod I.  - Sídlisko III.,25568400,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,  10      ,bytový dom,,Nie,Mirka Nešpora 4888/10,08001,Áno,Obvod I.  - Sídlisko III.,2556872A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4877 ,  11      ,bytový dom,1979,Nie,Mirka Nešpora 4877/11,08001,Áno,Obvod I.  - Sídlisko III.,25568411,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,  12      ,bytový dom,,Nie,Mirka Nešpora 4888/12,08001,Áno,Obvod I.  - Sídlisko III.,25568730,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4877 ,  13      ,bytový dom,1979,Nie,Mirka Nešpora 4877/13,08001,Áno,Obvod I.  - Sídlisko III.,25568422,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,  14      ,bytový dom,,Nie,Mirka Nešpora 4888/14,08001,Áno,Obvod I.  - Sídlisko III.,25568741,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4877 ,  15      ,bytový dom,1979,Nie,Mirka Nešpora 4877/15,08001,Áno,Obvod I.  - Sídlisko III.,25568433,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,  16      ,bytový dom,,Nie,Mirka Nešpora 4888/16,08001,Áno,Obvod I.  - Sídlisko III.,25568752,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4878 ,  17      ,bytový dom,1978,Nie,Mirka Nešpora 4878/17,08001,Áno,Obvod I.  - Sídlisko III.,25568444,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,  18      ,bytový dom,,Nie,Mirka Nešpora 4888/18,08001,Áno,Obvod I.  - Sídlisko III.,25568763,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4878 ,  19      ,bytový dom,1978,Nie,Mirka Nešpora 4878/19,08001,Áno,Obvod I.  - Sídlisko III.,25568455,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4888 ,  20      ,bytový dom,,Nie,Mirka Nešpora 4888/20,08001,Áno,Obvod I.  - Sídlisko III.,25568774,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4878 ,  21      ,bytový dom,1978,Nie,Mirka Nešpora 4878/21,08001,Áno,Obvod I.  - Sídlisko III.,25568466,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4889 ,  22      ,materská škola,1983,Nie,Mirka Nešpora 4889/22,08001,Nie,Obvod I.  - Sídlisko III.,25568796,Nie,Nie,,,,,11
Prešov,Prešov,Mirka Nešpora, 4879 ,  23      ,bytový dom,,Nie,Mirka Nešpora 4879/23,08001,Áno,Obvod I.  - Sídlisko III.,25568477,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4890 ,  24      ,bytový dom,1980,Nie,Mirka Nešpora 4890/24,08001,Áno,Obvod I.  - Sídlisko III.,25568807,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4879 ,  25      ,bytový dom,,Nie,Mirka Nešpora 4879/25,08001,Áno,Obvod I.  - Sídlisko III.,25568488,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4890 ,  26      ,bytový dom,1980,Nie,Mirka Nešpora 4890/26,08001,Áno,Obvod I.  - Sídlisko III.,25568818,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4879 ,  27      ,bytový dom,,Nie,Mirka Nešpora 4879/27,08001,Áno,Obvod I.  - Sídlisko III.,25568499,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4890 ,  28      ,bytový dom,1980,Nie,Mirka Nešpora 4890/28,08001,Áno,Obvod I.  - Sídlisko III.,25568829,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4880 ,  29      ,bytový dom,1980,Nie,Mirka Nešpora 4880/29,08001,Áno,Obvod I.  - Sídlisko III.,2556850A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4890 ,  30      ,bytový dom,1980,Nie,Mirka Nešpora 4890/30,08001,Áno,Obvod I.  - Sídlisko III.,2556883A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4881 ,  31      ,bytový dom,1980,Nie,Mirka Nešpora 4881/31,08001,Áno,Obvod I.  - Sídlisko III.,25568521,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4890 ,  32      ,bytový dom,1980,Nie,Mirka Nešpora 4890/32,08001,Áno,Obvod I.  - Sídlisko III.,25568840,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4882 ,  33      ,bytový dom,1980,Nie,Mirka Nešpora 4882/33,08001,Áno,Obvod I.  - Sídlisko III.,25568532,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4890 ,  34      ,bytový dom,1980,Nie,Mirka Nešpora 4890/34,08001,Áno,Obvod I.  - Sídlisko III.,25568851,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4883 ,  35      ,bytový dom,1979,Nie,Mirka Nešpora 4883/35,08001,Áno,Obvod I.  - Sídlisko III.,25568554,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4891 ,  36      ,bytový dom,1976,Nie,Mirka Nešpora 4891/36,08001,Áno,Obvod I.  - Sídlisko III.,25568873,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4883 ,  37      ,bytový dom,1979,Nie,Mirka Nešpora 4883/37,08001,Áno,Obvod I.  - Sídlisko III.,25568565,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4891 ,  38      ,bytový dom,1976,Nie,Mirka Nešpora 4891/38,08001,Áno,Obvod I.  - Sídlisko III.,25568884,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4883 ,  39      ,bytový dom,1979,Nie,Mirka Nešpora 4883/39,08001,Áno,Obvod I.  - Sídlisko III.,25568576,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4892 ,  40      ,nebytový objekt,1984,Nie,Mirka Nešpora 4892/40,08001,Áno,Obvod I.  - Sídlisko III.,25568895,Nie,Nie,,,,,20
Prešov,Prešov,Mirka Nešpora, 7584 ,  40A     ,bytový dom,2017,Nie,Mirka Nešpora 7584/40A,08001,Áno,Obvod I.  - Sídlisko III.,540702722A,Nie,Nie,,,20.11.2017,,9
Prešov,Prešov,Mirka Nešpora, 7583 ,  40B     ,bytový dom,1984,Nie,Mirka Nešpora 7583/40B,08001,Áno,Obvod I.  - Sídlisko III.,5407027219,Nie,Nie,,,,,1
Prešov,Prešov,Mirka Nešpora, 7582 ,  40C     ,bytový dom,2017,Nie,Mirka Nešpora 7582/40C,08001,Áno,Obvod I.  - Sídlisko III.,5407027208,Nie,Nie,,,20.11.2017,,9
Prešov,Prešov,Mirka Nešpora, 4884 ,  41      ,bytový dom,1979,Nie,Mirka Nešpora 4884/41,08001,Áno,Obvod I.  - Sídlisko III.,25568587,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6604 ,  42      ,predajňa,1998,Nie,Mirka Nešpora 6604/42,08001,Nie,Obvod I.  - Sídlisko III.,35748361,Nie,Nie,,,,,14
Prešov,Prešov,Mirka Nešpora, 4884 ,  43      ,bytový dom,1979,Nie,Mirka Nešpora 4884/43,08001,Áno,Obvod I.  - Sídlisko III.,25568598,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 7291 ,  44      ,administratívna budova,1994,Nie,Mirka Nešpora 7291/44,08001,Nie,Obvod I.  - Sídlisko III.,5407014635,Nie,Nie,,,,,15
Prešov,Prešov,Mirka Nešpora, 4884 ,  45      ,bytový dom,1979,Nie,Mirka Nešpora 4884/45,08001,Áno,Obvod I.  - Sídlisko III.,25568609,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4885 ,  47      ,bytový dom,1979,Nie,Mirka Nešpora 4885/47,08001,Áno,Obvod I.  - Sídlisko III.,2556861A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4885 ,  49      ,bytový dom,1979,Nie,Mirka Nešpora 4885/49,08001,Áno,Obvod I.  - Sídlisko III.,25568620,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4885 ,  51      ,bytový dom,1979,Nie,Mirka Nešpora 4885/51,08001,Áno,Obvod I.  - Sídlisko III.,25568631,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4886 ,  53      ,bytový dom,1979,Nie,Mirka Nešpora 4886/53,08001,Áno,Obvod I.  - Sídlisko III.,25568642,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4886 ,  55      ,bytový dom,1979,Nie,Mirka Nešpora 4886/55,08001,Áno,Obvod I.  - Sídlisko III.,25568653,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4886 ,  57      ,bytový dom,1979,Nie,Mirka Nešpora 4886/57,08001,Áno,Obvod I.  - Sídlisko III.,25568664,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 4886 ,  59      ,bytový dom,1979,Nie,Mirka Nešpora 4886/59,08001,Áno,Obvod I.  - Sídlisko III.,25568675,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6392 ,  61      ,bytový dom,1980,Nie,Mirka Nešpora 6392/61,08001,Áno,Obvod I.  - Sídlisko III.,2558489A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6392 ,  63      ,bytový dom,1980,Nie,Mirka Nešpora 6392/63,08001,Áno,Obvod I.  - Sídlisko III.,25584900,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6392 ,  65      ,bytový dom,1980,Nie,Mirka Nešpora 6392/65,08001,Áno,Obvod I.  - Sídlisko III.,25584911,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6392 ,  67      ,bytový dom,1980,Nie,Mirka Nešpora 6392/67,08001,Áno,Obvod I.  - Sídlisko III.,25584922,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6476 ,  69      ,bytový dom,1984,Nie,Mirka Nešpora 6476/69,08001,Áno,Obvod I.  - Sídlisko III.,34588499,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6476 ,  71      ,bytový dom,1984,Nie,Mirka Nešpora 6476/71,08001,Áno,Obvod I.  - Sídlisko III.,3458850A,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6476 ,  73      ,bytový dom,1984,Nie,Mirka Nešpora 6476/73,08001,Áno,Obvod I.  - Sídlisko III.,34588510,Nie,Nie,,,,,9
Prešov,Prešov,Mirka Nešpora, 6476 ,  75      ,bytový dom,1984,Nie,Mirka Nešpora 6476/75,08001,Áno,Obvod I.  - Sídlisko III.,34588521,Nie,Nie,,,,,9
